ID_Transacao,Numero_Cartao,Data_Transacao,Valor_Transacao,Local_Transacao,Tipo_Cartao,Idade_Titular,Tentativas_Autenticacao_Falhas,Fraude
be66b675-b094-4fe5-b928-c3691acf0f92,5126230207801573,2024-07-13 11:27:50,3210.52,Nicolefurt,Crédito,23,2,0
c38a4057-c4fc-41d7-9a42-a7af8a438ee4,4603965439900108,2024-05-04 04:06:36,421.62,Fuentesview,Crédito,18,0,0
b832a178-fbb7-4cce-91ce-d6bc42b86e3b,3515523244437268,2024-01-25 04:53:18,808.98,Sarabury,Crédito,22,1,0
aac129ad-4034-4e44-9484-51ec4d029fd2,30460993051994,2024-07-09 21:54:11,4492.87,West Andreafurt,Crédito,58,2,0
e49fa270-1f50-42e4-8758-f2610578fdff,3514309579991868,2024-02-24 08:22:13,3032.54,North Gregorybury,Crédito,29,0,0
6fc65821-d777-41fa-b6e7-7b59661c2073,38119971056357,2024-07-02 14:50:34,46.98,East Kaylashire,Débito,43,0,0
79de27ac-14c8-45b7-9c82-5116da48a19f,5194282066378992,2024-05-30 18:09:47,508.26,Michaelmouth,Débito,63,1,0
ff989cc4-926e-40b7-b4b0-7fc679d60abb,342668431357459,2024-08-05 11:24:18,3317.85,Hillbury,Débito,51,4,0
31e68f6c-f450-4272-b6cf-7eb1a72c35f7,4545556193183,2024-05-03 02:18:15,26.3,New Sarahbury,Crédito,66,0,0
4eb9b50f-42b9-484f-a4af-cd65cefd08de,060477155703,2024-05-16 00:02:55,804.88,Jessicastad,Débito,31,0,0
e9c9460b-be0b-45ca-9cb4-3e0abf191557,180094852468706,2024-08-10 20:35:23,2744.12,Lake Cameronport,Crédito,43,2,1
ed171bd0-9cec-44d4-aca5-2a1a0e9d6046,3555384242849827,2024-03-10 08:15:31,3459.78,Williamville,Crédito,62,3,0
621abf36-fbba-42a5-864f-79963fd2f12b,347764534014686,2024-03-26 23:07:34,3260.15,Kimberlyhaven,Débito,44,1,0
cb06c438-b795-4c91-8635-42bb8d94e032,5585866554210282,2024-06-01 05:52:17,1122.12,Port Kathrynberg,Crédito,26,1,0
16f6f8cc-3216-4835-889a-4df8bd9ee457,4718088013232392,2024-07-27 11:28:31,3561.18,New Thomas,Débito,43,4,0
1b86d82d-9fb8-4f94-a193-7865fdd0de0e,4908578460274269,2024-02-02 01:57:21,1187.01,Williamsland,Débito,74,4,0
49adb17a-0825-4edc-b22d-ed40d7aee2d0,566310064407,2024-02-20 14:16:59,1627.67,Lisashire,Débito,64,1,0
f4c36ac9-324e-4683-8348-2275fa98816a,4877026331692879196,2024-01-10 11:05:26,3732.71,East April,Débito,74,4,0
30527f03-5202-4960-a2f5-926704175a0a,4325668662510,2024-03-05 03:14:32,3248.51,South Derekfort,Débito,39,2,0
8ded2f19-002e-4037-a72f-fd7d5c6baee9,3521507702478197,2024-04-26 01:50:13,4246.27,Crystalmouth,Débito,64,1,0
8cfd2fe5-9eb0-4eef-a5da-bdc8a1d470de,5561141487689137,2024-04-07 23:07:13,3288.41,Crystalfurt,Crédito,73,4,0
7b03ad67-a7a0-4945-bdcc-a91b27ae77f3,3567854479012980,2024-06-12 08:03:14,2841.97,Andrewshire,Crédito,47,1,0
89d04176-3866-4d93-aea8-e6cc31c1b925,3503982709652692,2024-08-15 08:38:03,469.28,Port Theresa,Débito,60,3,0
5bfbf2e7-fcbf-4b6d-9444-5a764f1a1ce3,5456318457572943,2024-01-23 08:00:13,1839.21,East Anthonyside,Crédito,65,0,0
ea1d89d7-5e9a-4032-aeba-de1407ffca63,377996825261815,2024-03-09 09:08:28,1326.75,Heatherton,Crédito,78,1,0
5e2fb1b9-b95c-49ee-8794-6ec352833c4a,2298026021991957,2024-06-15 00:53:47,1220.7,North Pattyhaven,Crédito,34,0,0
a78bacea-218d-4608-beb4-b808e87e0b81,2249111548496209,2024-03-11 22:57:02,4865.08,North Darius,Débito,43,4,0
512a3e64-81a9-4c2a-9fd3-06d28b53380b,371619493132367,2024-05-31 01:20:47,1966.1,Lake Jacksonborough,Crédito,53,0,0
5e9ea060-a8e7-46b9-a09c-4e0bbc87b2fc,344787997683005,2024-04-25 17:44:10,4460.34,Jonesview,Crédito,18,1,0
809f956a-d633-4cfe-96a5-d7aaecb53381,30158853259372,2024-08-04 10:39:28,3156.06,North Kyle,Débito,25,3,0
402adeaa-079f-4526-a23c-f1469a88071e,3596630524734884,2024-01-08 00:59:03,3974.26,West Stephen,Crédito,66,4,0
87dfa10c-0089-4052-bf9f-91bb24ece1d9,2720384760354723,2024-01-31 18:21:42,2513.68,West Amy,Crédito,52,1,0
5be988c4-6454-4ed8-bccc-251ba5904c3b,060493726727,2024-03-19 09:31:11,2884.94,New Dustinfort,Crédito,78,4,0
76b9a5b8-893a-493b-8cb1-7ee3781e3960,6527435053000187,2024-05-08 03:19:46,2463.1,South Emily,Crédito,69,2,0
b9ac0264-fe43-4d02-945e-122e7bc3a46b,180075954732461,2024-03-25 00:30:29,977.02,East Ashleyberg,Crédito,32,0,0
0f9a868e-128d-4ecd-9f2e-b199311f1a98,377232571995418,2024-01-30 15:36:27,3612.54,North Danielleland,Crédito,64,2,0
6771edc8-ae0e-4b3c-8ab1-52ed98a65149,5300089617019996,2024-06-18 21:03:27,1404.58,Davidhaven,Crédito,73,1,0
8ad53220-7864-4f26-a91d-9ba0d7545e3f,4322190875176721685,2024-03-20 22:19:45,122.56,Williamshaven,Débito,39,3,0
ec3f8527-66c8-4104-801c-9cf52511af8b,630441229188,2024-01-14 00:23:42,3227.72,Thompsonview,Crédito,31,4,0
2e14c8e9-2e0e-44c3-a187-b6ce79d1d54b,582704627519,2024-03-23 20:00:11,886.38,Lake Jimmymouth,Crédito,43,0,0
926a8c37-7b03-4b82-b48a-d92446f8204a,3567616557194778,2024-03-21 18:09:18,4702.35,Sawyermouth,Crédito,45,4,0
d76f67ef-76de-4948-b9ad-3c72065fa7a1,3558168612430525,2024-05-27 18:57:03,4769.69,New Loriside,Crédito,40,1,0
f37efd53-184e-4324-8a48-6acbcca96335,3543052349444934,2024-06-06 03:10:09,4574.41,Huynhfort,Débito,31,4,0
115aa721-fbfa-4158-91ca-bb4d76ed604e,4666173638681793,2024-01-30 21:44:35,1851.42,New Teresaton,Débito,41,0,0
431b955a-f62e-4aa1-8555-7dc1fb905b63,213181381101204,2024-03-29 13:49:01,78.27,Petersonside,Débito,19,1,0
1e95f0b1-7814-43e6-a57e-a9e73220ae2f,676351111684,2024-01-21 21:52:06,4641.66,Russellchester,Crédito,62,4,0
e588ee39-0433-4ef5-98c2-33349ef80c35,376107237149520,2024-04-05 11:04:33,2141.49,Melissastad,Débito,43,3,0
afe441e5-3604-4a05-bf21-41fc12eb8ee3,3503525772790624,2024-05-05 23:53:37,4833.31,Port Richard,Crédito,31,1,0
dd942e05-8e11-4ae5-ac5d-3eaa598dc989,4809520530342882,2024-07-14 02:58:40,4818.14,East Samuel,Débito,76,1,0
0dc546bf-49a6-48f9-b640-16795ba0c2fc,349332634677501,2024-06-19 02:44:16,4265.19,South Katherine,Débito,73,3,0
59d36150-10ac-4836-8c1d-52abc60bfb76,30585926654959,2024-01-12 14:03:55,1472.95,Jessicachester,Crédito,68,2,0
871b1a04-532d-4a3a-b4aa-e99fed271da4,3544594792697426,2024-04-03 09:44:50,1926.1,Lake David,Débito,24,0,0
4469ee37-ba8f-4470-b88e-86e69ad20f7e,5536223998789168,2024-07-20 01:23:56,4255.83,East Robertstad,Débito,20,2,0
310867ac-f3b9-4b96-ba41-0bdc37fb8a78,4302824686209578,2024-05-27 05:03:19,1585.29,New Joshuaborough,Débito,64,4,0
f02c76fb-3726-4f1d-919f-2e85f8140b54,349038069785798,2024-02-12 18:50:36,848.29,Shawnport,Crédito,40,3,0
4bd75691-d14b-40a2-8aac-41935437a487,6562921158005227,2024-03-14 09:58:21,2784.45,West Charlotteberg,Crédito,63,2,0
ecf6800b-6d3a-4d69-89a2-c5bb5bab25b9,3570952429563592,2024-01-28 15:55:58,4680.84,Port Katrinaborough,Débito,60,1,0
1718f6d6-560f-4e1d-961e-dedb9cf1130b,4644527863474378987,2024-05-22 10:40:26,3480.45,Port Anthony,Crédito,64,4,0
2347daee-d62d-4f95-97f0-4c9d5fcef712,4596976291618869,2024-01-11 07:38:56,2850.74,Jonesbury,Crédito,77,4,0
b65d988a-d4e4-46c4-9e98-0fd47f0e4f9a,4596328596935193164,2024-06-16 07:56:05,486.79,East Michelebury,Crédito,62,2,0
90dd5a9f-097c-4cbc-9cb5-8cf95b5c6f8f,180004625767565,2024-04-18 15:36:25,3075.42,New Lindaview,Débito,35,2,0
b765e7ab-4bce-49dc-a267-742bd811c3d6,372224983814621,2024-01-01 10:58:33,4950.28,East Andrewside,Crédito,75,3,0
20286a73-e142-48e1-b3ac-6d8ba417a04b,6572003628551755,2024-06-25 16:38:09,701.28,Sampsonfurt,Débito,55,0,0
604b337f-1063-4854-9fea-8e64cd786534,4979564562213292,2024-04-11 03:11:23,2592.13,Greenmouth,Crédito,52,2,0
535424cf-a6dd-49e7-a920-13f5d804f136,3550245288233892,2024-03-21 12:51:38,4386.99,Leemouth,Crédito,68,2,1
684eaa2f-166b-4391-aca5-4d853519e9ae,6528837007089332,2024-02-29 15:56:24,3704.1,New Kyle,Débito,32,1,0
f9a57aab-143d-457d-8cc3-80ae02afe325,4663796291853278558,2024-02-02 15:32:26,3485.38,Halefort,Débito,42,4,0
62b0a535-63bf-47a7-9c3c-5d85b6a8d002,630492659515,2024-01-31 14:49:45,3512.72,Erinport,Crédito,72,0,0
7241af10-fbf7-4e34-a509-9b8eac4fa715,3590701383993683,2024-01-05 14:49:54,1798.1,Hughesshire,Débito,54,1,0
7fed6973-0ad6-4ff0-80ad-97b1b9d69b77,30534512570351,2024-04-08 15:37:20,1468.67,New Kathleen,Débito,45,3,0
fe290833-c3c1-4300-95a8-3c66fb8417b5,4207728135391067,2024-08-06 18:16:18,4047.0,Josephberg,Crédito,27,3,0
7c23ccee-b700-45f1-8437-764f02367b99,6540872562183182,2024-03-30 06:18:11,4050.76,South Erica,Débito,56,2,0
d652e241-f9e2-46db-b4fd-5ab409c93b26,180018133867345,2024-01-12 19:16:07,4335.49,North Jenna,Crédito,74,2,0
c9b8bfd3-9f1b-4818-9547-e4c2e892b4e9,502099393626,2024-07-03 03:12:09,4566.29,Jeffreyshire,Crédito,34,3,0
3eda5283-6a97-42ac-929d-e31c872a43d3,4992659155453938177,2024-06-15 07:28:09,2557.2,Kathrynstad,Débito,56,2,0
c1e95c04-2f14-402a-be06-71596450914e,3572020537312563,2024-02-14 00:12:04,2508.08,East Katherine,Crédito,39,0,0
b56ab273-3ac4-4cea-94ea-f26d95de7f00,4625237234902505,2024-07-24 00:31:42,3991.68,West Benjaminfurt,Crédito,43,2,0
908b4d60-e37e-4a28-bbdf-73f65c401e20,4519039880125129,2024-08-16 04:57:52,3250.17,Amandafort,Crédito,79,4,0
76000d00-48ba-4203-a79e-d08a539c8e80,372309385333575,2024-01-16 18:19:54,3510.13,Bobbyton,Débito,61,2,0
059b1180-3ad7-46ab-95d0-5ab91a09eebe,213130020739742,2024-01-07 16:15:35,3979.17,Millerchester,Débito,42,1,0
f78c6e76-f867-4daf-9aed-e705fe893849,4243715282652478837,2024-07-02 11:03:44,4450.14,Benjaminhaven,Crédito,34,0,1
e4cda3c2-884b-428e-a092-3c29c4c14301,3535643587015335,2024-02-24 14:24:04,1690.64,North Meghan,Débito,30,1,0
0913499f-95b1-4c0e-875e-2fedf9cdd610,4125724393880,2024-07-01 20:00:08,1878.54,East Isaiahton,Crédito,37,1,0
81de2715-721e-4a9a-9bf4-de2fa33e8a07,30291452506099,2024-04-08 20:01:32,470.82,Richardsonside,Débito,42,4,0
11fb1e7e-4358-4937-92bb-e089220b2fa2,676195137879,2024-08-03 05:19:20,2891.82,Port Davidmouth,Débito,21,0,0
e2c1933b-b009-4bc8-b8cd-d2be42e0f846,639091555925,2024-06-13 19:41:32,180.68,Lake Amy,Débito,27,0,0
ea9453cb-c4c9-4fd7-a62f-0e5df143eb3a,38673396362709,2024-02-28 15:05:03,2328.52,New Reginashire,Crédito,20,0,0
4d91d232-fdf8-4f6a-9ee5-e95062bcc44d,3519541219263630,2024-03-11 15:58:37,2713.68,South Jeffrey,Crédito,58,0,0
4aab82fd-6d01-411b-a503-0565a4465dcd,6011018090170651,2024-06-08 23:45:14,1433.42,Beasleyfurt,Débito,62,0,0
aca2b75f-5fbb-4d40-8925-38b00f4d8f2b,4868865415706804184,2024-08-22 21:57:44,2954.58,Sawyerstad,Débito,35,4,0
6b8d2b85-148e-4db7-a770-bcf74643332b,503804589482,2024-06-26 12:26:52,153.47,Crystalside,Crédito,64,2,0
760019e2-ed06-487d-8a49-7e2943764548,2244127985273468,2024-08-06 04:50:10,187.7,West Dawnmouth,Crédito,53,1,0
abf8452a-9bce-4448-8876-ce93beb3ad2c,6565561426568916,2024-05-17 13:49:35,4113.18,Valeriestad,Débito,64,0,0
dd001208-5078-4be1-a0d2-bad0af4841f5,4787510849832281,2024-06-14 23:47:40,1801.59,Christineville,Crédito,39,2,0
a8209f8a-c10e-4b89-836e-a36c00c2ddae,180077720294891,2024-01-06 17:55:34,636.18,New Kyle,Débito,51,2,0
49b66e36-f19f-4510-86d9-89b8d9c947b2,4742794865948577,2024-08-01 15:35:55,2611.69,Mercadofurt,Crédito,64,1,0
31a15ef5-32ab-4db7-b97d-8024ce427139,4752489533164726,2024-01-18 08:45:18,3850.2,South Adrian,Débito,25,4,1
f19885d0-2229-4703-8937-c492e3f03deb,30117985843974,2024-07-14 13:20:27,1079.89,Port Timothyview,Débito,57,3,0
1bbd7903-46f6-4b29-a40b-4103d7db293f,30072305482542,2024-08-09 17:31:14,3114.83,West Sandra,Crédito,66,3,0
c9f058af-a228-40ea-8e70-0597b7324956,5176934262734798,2024-03-21 06:49:17,427.65,Johnnybury,Crédito,61,2,1
49ede593-2a4a-48e4-a4c3-9b1e315e92b2,3596514769293485,2024-03-09 10:03:10,259.36,West Jared,Crédito,36,1,0
d6e8416b-bc96-4a27-aad8-33a8f479a4c9,30158653198135,2024-05-27 11:00:42,2657.24,Lake Denise,Crédito,59,3,0
106ac80a-2725-4cb3-90a3-cdc1b43d81a7,4361938560960,2024-01-24 06:44:49,2703.63,New Trevor,Crédito,58,2,0
d3139914-74b2-495a-b1b7-213862f004f5,4209277961146409,2024-03-13 07:47:27,3187.51,South Joshuamouth,Débito,54,4,0
2338c375-f9db-4d7f-ad63-1f35ec5184bb,2504310749266318,2024-05-01 09:13:25,3630.73,Lake Michael,Crédito,23,3,0
e90698c9-6aa1-4002-8d9e-5dadcaceb9f6,180082035943372,2024-01-25 04:25:21,4879.28,New Susan,Débito,69,2,0
a7afd247-d9db-40ed-a4a8-2815b9024674,4166581327924810939,2024-08-12 07:34:49,2581.99,North Juliaville,Crédito,43,2,0
95c1cf71-abe3-4a0d-9e9a-2bcd69b099fe,4695893235606431,2024-07-22 19:50:15,1615.46,Davidshire,Crédito,51,0,0
91e45ecb-9ba7-44eb-ab5b-bb2c5a34cff0,3508581903453066,2024-01-13 00:49:08,3976.14,Lake Andrew,Débito,76,4,0
ffc413e2-dad5-473b-8c44-cf95cd03839e,346845200962943,2024-08-05 12:15:29,1354.89,East Sean,Débito,73,0,0
907b7cfb-496c-4aaf-a14d-5d7008ab745c,6529943260860796,2024-02-18 19:35:20,2195.42,Port Ronald,Crédito,76,1,0
9d7712cb-fccb-40de-979f-71ed4479ccc8,6566900542000850,2024-03-15 10:25:22,393.2,Stevenstown,Débito,62,0,0
5bc681ee-2181-4c6e-a4f1-321cbf5dd63b,6011379988963692,2024-07-18 17:58:26,127.73,South Sarahtown,Crédito,23,0,0
49be3ce1-f01a-4b75-b1fa-fed2d413ffd3,180034222183007,2024-02-06 07:34:28,4813.28,Robleston,Crédito,54,3,0
48a67e65-3d66-4554-a38f-d42bf13d7eb7,4414912422011922,2024-03-06 12:03:34,4180.06,Port Carlamouth,Crédito,74,2,0
fd0d0cf1-cce1-4dd2-b59e-5c489b9bca3e,4782876186190103,2024-05-02 18:43:50,3480.18,Stephanieview,Débito,50,4,0
8c6b4e7b-e698-47bb-ba28-e01d17d64645,4849032685410,2024-05-03 23:07:49,2045.36,Stanleyfurt,Débito,70,0,0
18615cc2-7745-4fd5-b05a-c451921c563e,4882728321673510440,2024-01-01 04:35:24,867.3,Matthewchester,Crédito,39,4,0
3b97a8bc-0f55-4236-987e-c4b80af550da,4251221879250066326,2024-03-08 23:35:41,783.03,North Wendyview,Crédito,38,0,0
4c7f694f-89a7-4268-97e5-43206d80472f,30013582430143,2024-03-01 18:28:14,1251.96,West Amber,Crédito,23,1,1
88e1f233-5b87-46ff-a66d-83de5d69deab,30118189080876,2024-05-26 13:16:08,2746.58,New Julie,Crédito,23,0,0
a59a975d-c5c8-46aa-8323-e86b3866015d,3577436128593731,2024-03-21 03:58:00,3573.27,Jamesstad,Débito,72,3,0
118f1117-cf75-48bf-87f8-5f8c4bfa7957,4913763979198505,2024-08-05 11:26:16,3301.33,New Jillian,Crédito,65,2,0
849fb15a-82cd-4686-8367-412ccc9d8055,4849078387789533,2024-04-26 01:53:19,1400.39,South Travis,Crédito,21,1,0
9a62b185-f665-48c6-bfb6-a0dcffd0bc5c,3543574324945361,2024-05-07 01:27:35,4774.37,Ericport,Débito,47,0,0
2e3c8273-1faf-4130-a55a-c980f917862d,3534091605495595,2024-03-12 18:51:13,3689.75,Cameronmouth,Débito,28,4,0
3487e9fa-99de-4be1-9ae4-3089a1cd3eaa,213151852622756,2024-03-02 16:45:08,2772.22,East Christianchester,Crédito,79,1,0
7a290c2a-2b4f-4c36-969d-8efebb56f1fe,675913625462,2024-03-21 11:27:19,3058.99,New Samuelside,Débito,79,1,0
cf45a66b-598a-4872-9d65-6e5168187c21,30508175770185,2024-02-16 06:37:57,2098.58,South Antonioview,Crédito,47,0,0
0c799c59-c34c-4fa2-9ec1-1e33a69cd993,4674076003897888,2024-06-27 09:20:14,1239.41,Kennethstad,Crédito,48,1,0
5f74b7a6-3179-41aa-acbc-6a9a657fbd1f,2510992477927609,2024-08-05 19:59:59,1780.51,Powersberg,Débito,41,4,0
11dc34e4-a07f-4710-a527-0c9cf01a4dfc,6576805427045771,2024-01-24 23:17:53,3789.47,West Ericmouth,Crédito,72,1,0
3a6d2a19-db95-4512-b58e-248f2ff80bcb,4469769452213,2024-02-20 07:45:37,72.95,North Bradley,Débito,26,4,0
62f6182c-738c-4c51-aa6c-d6b301f1d5f0,676113426354,2024-03-10 04:40:12,581.25,Christopherland,Crédito,72,0,0
1dd3af95-cf32-4a46-8b6c-46dd1ab2a91e,30233177363778,2024-07-18 18:12:45,230.97,Alexanderville,Crédito,20,2,0
c45c1387-fdca-4ba9-86eb-95d8cd114f71,676320273086,2024-05-14 08:22:52,204.6,Donnashire,Débito,68,1,0
d07d694d-6dd5-4283-ac7d-d11ed98a5b5f,3536949842083490,2024-03-14 14:38:43,4277.45,Jeremytown,Débito,48,2,0
f1d55e0d-5132-4499-8e7e-311bce93a1a2,180007615788202,2024-03-16 17:44:37,3518.59,Derekshire,Débito,57,4,0
91bb3a48-248f-4712-8fc0-bdcfcbd612fe,6537468077911848,2024-04-28 05:56:09,2371.39,Owenmouth,Crédito,54,1,0
85782f94-3385-4cb4-82f5-10d430ca3c10,2386860248634815,2024-04-11 07:23:25,490.07,Brianland,Crédito,53,3,0
4abf0926-693d-425c-a2fa-7c3df4d909f2,378431350900545,2024-01-29 15:00:53,2458.59,Derekburgh,Crédito,41,2,0
aac3f2a3-3ae4-4735-92c6-dfb6dd869c0d,3524270659046676,2024-03-13 19:29:32,2367.89,North Nicolestad,Crédito,48,1,0
ef46d8f8-fa8b-46c4-b9e1-58767ca997c7,4885376166871513656,2024-01-02 10:13:42,866.84,Stricklandtown,Débito,23,2,0
008e340a-a89e-4e94-a0a4-dc494f5dcf31,4365563513979250,2024-03-26 17:07:51,2169.82,West Melinda,Débito,19,1,0
74f8b342-0b38-48fe-bde4-23a6ff685b58,2555988483696911,2024-04-03 09:49:05,1993.13,East Gailland,Débito,37,0,0
9b6e535c-384c-4f93-85a0-1ca7ccfd3155,4794483185291934312,2024-01-20 05:31:02,3079.63,South Barbaraville,Crédito,45,2,0
b0c7a5c2-cd36-429a-a91d-8f17b617ed61,3512565868609758,2024-04-02 02:32:27,3175.83,Smithland,Débito,28,3,0
17be18de-6bd0-430e-b12b-47b6cbe9d14c,4862524084643664006,2024-04-09 04:54:49,227.47,New Patriciaborough,Débito,21,3,0
d04d9b0b-152b-4104-959e-9fff46c52226,3513957901435169,2024-05-21 10:14:50,1873.69,Kingview,Débito,32,4,0
b42c9a95-d19f-4124-ab65-e69045213d67,341808858851136,2024-06-13 12:10:39,3129.67,Andrewfurt,Débito,23,1,0
768cf2b9-85c3-4632-8a94-98694633b497,2272490081802241,2024-03-12 06:20:40,2516.18,Wrightbury,Crédito,71,2,0
bd29fbae-d13a-41e8-9c10-1ac4f4888728,4769971653793625,2024-08-13 08:28:49,4282.59,Jamesshire,Crédito,66,4,1
735a62a3-0a05-4b34-afba-b8900b547b67,4685437470593862,2024-01-05 01:09:06,3293.81,Lake Bryan,Débito,47,2,0
8d2f367f-7203-48c6-b897-9fa88e90ad02,2667641619395495,2024-07-11 22:26:31,815.51,Shaunside,Crédito,73,1,0
ea790c46-3989-4609-b7b0-d82fd4d9f6fa,2720397669002722,2024-07-28 18:55:27,353.77,North Timothy,Débito,55,3,0
74584015-dbe2-4549-bda2-076b7aac0da0,180091323289067,2024-06-08 07:02:39,3212.45,Roberttown,Crédito,68,0,0
25d85ca9-81cf-4a1f-b1e5-80b0818e2039,30548267854331,2024-08-01 12:04:03,133.53,Bassside,Crédito,79,3,0
a08d5eb7-a09d-4ad5-9a14-1487941f8a76,213115038439310,2024-06-13 03:01:02,2929.29,Audreyland,Débito,74,4,0
816aee3b-ddc9-4c50-be22-9e126679a56e,3586563053291400,2024-03-06 03:31:33,4701.21,North Rodney,Débito,19,0,0
fb5e548e-3217-445b-8e2d-219536d8f779,4639445373773,2024-02-12 21:18:00,2877.8,Kimberlymouth,Débito,32,4,0
ab60f48d-cbab-4751-a1b9-57c970d1e033,4798492613003983053,2024-08-11 00:15:23,1941.46,East Ronaldchester,Débito,28,1,0
16dba435-6f7f-458c-85b1-b9b6a3b8bff3,2228665799016441,2024-06-30 05:46:56,3216.8,Charleschester,Crédito,25,0,0
0b105117-320f-4626-9a5b-f077990a5e13,2245530965333609,2024-03-31 08:04:14,2291.81,Philipville,Débito,43,4,0
41b645a8-740b-4fbf-b8fa-defa850fd4c0,4475830502290,2024-03-14 02:35:34,2728.54,West Cameronmouth,Crédito,68,1,0
71cff5b7-fa8f-4068-a880-bce6fcb2270f,4696114764336,2024-03-09 16:16:31,4707.38,Nicholsonshire,Débito,62,3,0
f736c152-aeb8-4a0c-994e-2d2841fd6a22,2244158925385856,2024-03-11 04:06:23,1931.13,Lake Sophiamouth,Crédito,61,1,0
aed5b473-f5b1-464a-b3c5-f512a64d8044,4540396417782787,2024-06-10 20:16:44,4805.99,Port Katherineborough,Débito,22,2,0
0f47b4a8-bd5d-42b8-81d4-c5ff8edc4784,3558204380657633,2024-03-26 21:32:33,4526.85,Carrieview,Crédito,23,1,0
fc6507d7-a879-4519-8dcc-b27aaaac26aa,348427917272938,2024-01-14 11:29:00,979.76,South Billburgh,Crédito,43,1,0
82fd16b9-f8d9-4e15-8176-f1e916b6c296,2720829358287545,2024-07-27 15:11:19,347.74,Johnview,Débito,71,2,1
5036af81-5afc-4f80-982a-0268fb588615,676212611104,2024-02-04 07:19:23,504.79,Lake Martha,Débito,21,4,0
fa3f0043-4ee6-4193-806b-1fe3fd518695,340907106081958,2024-08-07 16:33:39,92.09,Lake Dave,Crédito,36,4,0
da815bf6-4a78-41ad-a043-1099cad8c3bc,6500033982439062,2024-01-21 13:36:41,473.12,Hopkinshaven,Débito,37,1,0
e3d4860b-3729-425e-a731-76d927721291,2262960458157272,2024-08-13 23:05:49,3415.35,New Williambury,Débito,50,2,0
8506f31f-6885-4cb0-bde6-838d34e1e1db,4251105782232263,2024-01-13 10:55:44,356.87,Simpsonchester,Crédito,37,2,0
2c1073de-e52b-41a2-99f7-6a805ab3ee99,4564570691945390,2024-07-30 02:32:35,1595.56,Lake Elizabethfort,Débito,66,3,0
2fbf2c5b-39e8-438e-b595-b1050cdd1231,30439148387834,2024-05-11 04:45:47,4224.53,Port Crystal,Débito,29,4,0
10bba480-09a9-4272-9176-f555743c1137,6550728900087104,2024-06-12 08:16:13,117.34,South Matthewside,Débito,64,0,0
0dec0600-73b5-469e-b103-eadd139b063f,4470501531785,2024-05-11 16:38:37,4072.53,North Jessicashire,Débito,18,4,0
8072c6e9-b5de-4e4f-a8da-2bf5530ef98b,6011497570430241,2024-07-07 13:41:28,1409.99,West Michaelbury,Débito,43,4,0
c4631e45-12bd-497a-bbba-db580f69913b,3541655332941807,2024-06-29 04:05:30,591.71,Lisaton,Débito,31,3,0
a7d5ecd2-3a99-4622-b258-e31c5ab81ac5,4547620533964,2024-07-22 19:04:11,3483.99,North Travisberg,Crédito,55,0,0
6c839556-9a51-4dec-9e2b-6ea40301e284,6558548820128073,2024-01-17 18:04:20,3145.09,Amandafurt,Crédito,54,3,0
a205b94d-aa46-4794-b0af-22d4bf5b2dbc,36171928044913,2024-03-18 22:43:06,4387.48,South Kevin,Débito,79,0,0
c971f92d-24af-41a8-8339-0d225ec2b6ff,3549441271046110,2024-01-14 21:27:08,3675.62,Port Joshua,Débito,28,1,0
6a72423f-952c-4e5e-a1c2-eb1011c879f2,6011194045185480,2024-01-23 10:26:47,4017.6,Rogersmouth,Crédito,53,0,1
9dd41a8d-6de6-4b6e-9b23-ab995c52e77a,4564576218124609,2024-01-01 01:41:05,1410.89,Taylortown,Débito,30,3,0
2b00e91c-a8c0-43bf-a901-838c0e4b5d40,3577243058628242,2024-06-09 16:36:19,888.02,Port Robertmouth,Débito,60,4,0
4cb1ac23-e84f-481f-92db-c456044b01d3,4904791764251823293,2024-03-12 01:07:15,3753.32,Dixonstad,Crédito,20,0,0
74de1136-f0c1-4470-a0af-232645323ace,30529919112252,2024-04-24 00:48:18,4034.37,Lewisburgh,Débito,50,0,0
98d8172b-7173-4b0a-8259-65edfad7ad41,503804529579,2024-05-15 17:31:35,4952.54,Lake Kara,Débito,23,2,0
f0d223b1-f3b6-4eb8-bd88-8f1647173a6a,3593734166206228,2024-05-17 15:12:18,2063.68,New Erik,Crédito,67,4,0
fbddcbf6-814e-4880-ba20-dfccc924d302,4838860527985995,2024-08-22 01:03:42,1860.72,New Mariaberg,Débito,73,1,0
c95a62f7-2aa5-4fb8-ad9a-bfcfa5b26a5e,345627110428590,2024-06-05 11:30:34,3882.29,Pamelahaven,Débito,27,3,0
edce466e-32ff-4c9a-83ae-dcac3c267774,6011546275631196,2024-01-28 14:41:52,1704.68,North Rodney,Débito,22,1,0
33835938-b880-48b0-b185-78b9f857b3f4,501880533945,2024-02-20 11:29:01,4653.86,Johnnystad,Débito,40,4,0
12843bb7-40c6-43ed-b2fc-5ecbcc4948f8,4114631881138,2024-01-15 02:44:03,4292.21,Williefurt,Débito,27,0,0
d208c768-5a0a-4c58-b438-47eb0eaf3f2d,4878907413311959,2024-07-03 23:07:56,2145.54,East Ericbury,Crédito,61,0,0
b3e047af-21fd-41aa-893e-f4988f7305fe,30301050003124,2024-06-11 12:32:57,3754.6,North Michaelville,Débito,19,4,0
dee4985c-951e-4a15-941a-a67aff6cbec3,3508656627003270,2024-07-22 15:20:39,3772.96,South David,Crédito,30,0,0
